Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,"141,468,977.60","167,637,907.40","182,796,536.50","154,480,244.20","215,679,855.30","226,474,285.60","245,849,781.70","271,543,680.30","294,468,564.50","318,124,701.00","323,802,475.50","381,687,073.10","430,508,357.70","722,780,701.10","1,544,216,004.00","2,157,592,937.00","3,009,409,971.00","2,809,349,074.00","2,389,479,269.00","3,030,251,116.00","4,279,637,934.00","3,862,269,127.00","3,618,007,844.00","3,391,275,731.00","3,561,451,562.00","3,339,914,759.00","3,403,638,194.00","3,281,797,039.00","3,834,503,378.00","4,186,411,457.00","5,952,293,766.00","5,402,919,957.00","5,592,390,849.00","4,378,645,081.00","4,190,819,314.00","4,958,845,906.00","5,694,040,337.00","5,326,816,859.00","4,483,417,120.00","4,662,992,036.00","5,067,865,321.00","5,018,874,179.00","5,310,381,151.00","6,497,305,662.00","7,756,293,575.00","9,578,973,591.00","10,318,424,464.00","12,438,956,756.00","15,508,574,820.00","12,065,138,273.00","14,358,584,300.00","18,186,478,120.00","17,171,447,372.00","17,590,745,162.00","18,179,752,010.00","14,377,324,798.00","14,014,369,642.00","14,892,609,693.00","16,853,589,311.00",
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,"73,233,967,692.00","77,741,965,703.00","81,247,564,157.00","86,561,961,812.00","94,407,558,351.00","102,000,000,000.00","109,000,000,000.00","113,000,000,000.00","108,000,000,000.00","116,000,000,000.00","131,000,000,000.00","148,000,000,000.00","170,000,000,000.00","193,000,000,000.00","206,000,000,000.00","242,000,000,000.00","233,000,000,000.00","263,000,000,000.00","336,000,000,000.00","439,000,000,000.00","565,000,000,000.00","541,000,000,000.00","515,000,000,000.00","490,000,000,000.00","461,000,000,000.00","489,000,000,000.00","601,000,000,000.00","745,000,000,000.00","910,000,000,000.00","927,000,000,000.00","1,090,000,000,000.00","1,140,000,000,000.00","1,180,000,000,000.00","1,060,000,000,000.00","1,140,000,000,000.00","1,340,000,000,000.00","1,420,000,000,000.00","1,560,000,000,000.00","1,650,000,000,000.00","1,680,000,000,000.00","1,660,000,000,000.00","1,640,000,000,000.00","1,780,000,000,000.00","2,050,000,000,000.00","2,420,000,000,000.00","2,540,000,000,000.00","2,710,000,000,000.00","3,100,000,000,000.00","2,920,000,000,000.00","2,410,000,000,000.00","2,480,000,000,000.00","2,660,000,000,000.00","2,700,000,000,000.00","2,790,000,000,000.00","3,060,000,000,000.00","2,930,000,000,000.00","2,690,000,000,000.00","2,670,000,000,000.00","2,860,000,000,000.00",
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,753,501,868.00","6,357,615,894.00","3,690,328,964.00","2,701,181,331.00","2,513,870,587.00","2,693,731,866.00","3,094,935,187.00","3,510,520,231.00","3,613,498,175.00","2,800,026,339.00","3,057,475,289.00","3,219,488,664.00","3,395,728,014.00","3,991,284,895.00","5,125,365,192.00","6,410,823,633.00","7,745,394,293.00","10,172,882,371.00","12,795,076,469.00","10,766,836,277.00","12,243,505,583.00","15,107,441,447.00","16,488,403,076.00","17,189,491,403.00","17,627,060,089.00","14,953,950,557.00","15,141,758,567.00","16,242,956,764.00","17,599,660,629.00",
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,"1,217,230,038.00","1,302,674,264.00","1,382,515,590.00","1,540,797,517.00","1,731,296,119.00","2,053,462,872.00","2,126,300,573.00","1,747,187,539.00","1,666,910,166.00","1,962,051,319.00","2,215,029,450.00","2,417,107,708.00","2,112,292,945.00","2,465,492,958.00","2,894,409,938.00","2,810,106,383.00","2,765,254,237.00","3,189,428,571.00","3,662,478,185.00","4,020,227,920.00","4,445,228,216.00","4,222,441,615.00","4,035,994,398.00","4,057,275,043.00","4,412,279,843.00","4,504,342,149.00","5,727,602,645.00","5,074,829,932.00","5,197,840,979.00","5,251,764,264.00","5,889,174,825.00","6,596,546,196.00","6,413,901,602.00","5,966,255,778.00","5,444,560,669.00","6,465,137,615.00","6,934,984,709.00","6,891,308,594.00","7,480,968,858.00","7,719,354,839.00","4,983,024,408.00","5,314,909,954.00","6,166,330,136.00","7,632,406,553.00","8,881,368,538.00","10,731,634,117.00","20,409,668,522.00","24,758,819,718.00","28,526,891,010.00","25,977,847,814.00","32,174,772,956.00","39,566,292,433.00","41,939,728,979.00","63,277,216,929.00","53,601,126,664.00","49,181,854,798.00","55,009,730,600.00","58,996,776,238.00","65,556,464,048.00",
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,922,600,899.00","2,041,538,057.00","2,384,295,764.00","2,432,029,380.00","2,666,616,177.00","3,014,890,569.00","3,284,625,277.00","3,279,063,318.00","3,383,218,923.00","3,693,753,379.00","3,869,032,271.00","3,783,788,551.00","3,588,376,057.00","3,461,282,294.00","2,995,360,969.00","2,833,442,750.00","2,949,637,039.00","3,446,442,219.00","3,666,349,049.00","2,937,071,767.00","4,220,019,243.00","6,281,917,656.00","6,964,179,194.00","6,716,904,569.00","6,853,467,858.00","6,785,137,173.00","7,638,045,254.00","8,376,613,843.00","8,778,473,615.00","8,794,202,444.00","8,603,833,218.00","10,324,668,267.00","10,907,214,994.00",
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,"44,212,353.70","46,695,363.16","41,160,658.57","45,168,722.70","52,296,836.75","55,728,608.97","59,161,545.00","75,187,969.92","95,797,533.46","115,182,522.10","112,189,468.50","138,094,243.30","171,836,793.40","207,114,382.50","241,080,708.90","218,764,445.80","216,051,496.00","213,446,562.60","177,338,801.90","225,724,851.70","185,646,209.40","220,626,484.20","266,673,126.20","284,119,692.50","317,083,373.50","690,314,321.40","714,255,460.50","755,042,548.10","746,491,692.60","785,996,982.50","848,237,108.60","803,630,742.50","840,285,264.60","814,723,460.10","782,915,402.40","687,408,804.60","578,236,035.10","487,038,821.60","961,900,106.90","1,027,702,254.00","1,054,113,427.00","1,279,704,745.00","1,561,763,437.00","1,450,140,386.00","1,543,292,393.00","1,409,694,554.00","1,415,006,238.00","1,375,608,956.00","1,229,460,602.00","1,378,176,868.00","1,467,255,923.00","1,504,954,958.00","1,632,823,199.00",
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,"78,733,594.84","78,540,057.14","87,702,828.57","89,374,237.29","98,775,328.95","108,985,740.20","112,386,489.00","114,971,207.20","122,666,858.80","118,537,875.10","110,653,830.70","154,731,969.70","165,523,634.50","163,577,538.30","138,478,900.60","143,856,253.10","130,225,018.80","173,836,362.00","164,458,120.30","213,143,016.40","243,961,995.50","257,150,374.10","226,313,443.70","236,880,821.70","235,620,043.50","253,966,922.30","270,419,779.40","268,550,998.20","206,457,544.50","224,446,663.80","370,173,838.70","392,278,168.20","415,843,482.00","476,388,260.60","531,109,356.20","586,795,675.40","591,839,470.70","695,990,208.40","864,654,795.30","826,798,659.80","849,050,127.50","1,098,379,392.00","989,327,811.80","1,045,790,133.00","1,053,512,334.00","1,047,808,175.00","1,178,204,501.00","1,346,841,897.00","1,458,156,026.00",
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,,,"9,122,751.45","10,840,095.13","12,712,471.40","64,748,333.33","69,110,000.00","72,317,446.93","67,514,285.71","67,225,714.29","66,331,428.57","64,946,954.76","65,429,198.24","81,203,226.91","94,159,862.71","104,295,643.40","103,653,049.90","103,987,520.10",,,"50,642,880.77","36,731,422.85","44,294,647.73","44,442,456.95","50,320,914.41","62,118,564.85","76,407,396.76","93,345,847.73","100,534,663.30","88,265,974.58","112,119,406.50","110,906,032.10","134,707,184.40","136,047,896.20","100,807,001.80","141,853,368.30","232,463,036.40","442,337,849.50","370,687,618.70","621,117,885.70","1,045,998,496.00","1,461,139,022.00","1,806,742,742.00","2,484,745,935.00","4,410,764,339.00","8,217,369,093.00","10,086,528,699.00","13,071,718,759.00","19,749,893,536.00","15,027,795,173.00","16,298,542,028.00","21,329,395,901.00","22,389,626,329.00","21,942,597,765.00","21,736,500,713.00","13,180,195,435.00","11,233,177,619.00","12,289,913,729.00","13,432,377,050.00",
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,"4,335,186,017.00","4,961,400,439.00","5,213,047,711.00","5,895,278,024.00","6,669,673,257.00","7,689,154,053.00","8,591,517,944.00","9,275,600,800.00","10,090,675,903.00","11,615,657,031.00","13,139,862,500.00","14,591,755,682.00","16,885,506,818.00","22,347,844,649.00","25,351,305,682.00","28,525,872,476.00","31,152,840,485.00","36,176,233,117.00","44,270,203,154.00","54,481,875,805.00","56,829,663,469.00","52,346,507,380.00","54,617,991,327.00","49,428,872,678.00","48,020,024,788.00","47,820,850,975.00","56,379,593,720.00","65,652,751,132.00","76,261,278,405.00","79,169,043,642.00","97,891,090,929.00","105,000,000,000.00","116,000,000,000.00","109,000,000,000.00","117,000,000,000.00","137,000,000,000.00","146,000,000,000.00","143,000,000,000.00","144,000,000,000.00","143,000,000,000.00","130,000,000,000.00","136,000,000,000.00","154,000,000,000.00","202,000,000,000.00","241,000,000,000.00","248,000,000,000.00","273,000,000,000.00","318,000,000,000.00","354,000,000,000.00","330,000,000,000.00","299,000,000,000.00","288,000,000,000.00","246,000,000,000.00","240,000,000,000.00","237,000,000,000.00","197,000,000,000.00","195,000,000,000.00","203,000,000,000.00","218,000,000,000.00",
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,"71,494,495.19","88,322,386.30","102,244,362.20","110,900,457.00","115,651,918.90","125,435,590.00","131,803,552.20","145,533,310.70","167,728,455.20","187,589,522.60","215,009,569.60","236,357,523.70","267,327,642.20","278,098,763.00","300,757,888.90","310,160,444.40","309,812,185.20","325,111,814.80","342,172,518.50","366,911,444.40","392,190,592.60","445,903,592.60","482,009,370.40","520,044,370.40","520,444,185.20","540,336,925.90","591,018,407.40","599,118,592.60","695,370,296.30","698,700,666.70","758,683,592.60","825,976,037.00","771,275,555.60","771,013,259.30","778,655,925.90","799,882,259.30","842,620,111.10","911,497,407.40","997,007,925.90","1,061,631,222.00","1,126,882,296.00","1,185,925,926.00",
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,"69,520,026.67","88,570,952.87","106,101,175.70","140,153,748.20","169,918,948.60","211,194,305.70","240,780,413.60","282,269,373.00","355,989,047.30","420,642,463.40","476,055,288.40","435,746,974.80","402,405,069.40","416,183,706.90","379,371,608.40","412,876,071.10","603,015,696.50","787,392,365.80","898,611,007.90","929,796,722.40","1,018,970,365.00","1,016,493,395.00","1,037,921,837.00","927,219,728.90","1,005,879,948.00","1,208,946,166.00","1,197,509,787.00","1,072,147,778.00","1,149,862,703.00","1,131,561,595.00","1,068,030,830.00","1,086,172,923.00","1,169,138,789.00","1,558,753,434.00","1,822,486,689.00","1,849,805,733.00","2,013,099,482.00","2,249,811,709.00","2,499,107,511.00","2,529,948,330.00","2,503,156,061.00","2,684,467,376.00","2,609,667,674.00","2,684,952,727.00","2,842,048,998.00","2,499,115,623.00","2,707,146,783.00",,,
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,"1,043,599,900.00","1,076,699,900.00","1,143,600,000.00","1,262,800,000.00","1,299,099,900.00","1,331,399,900.00","1,390,700,000.00","1,453,500,000.00","1,610,500,000.00","1,715,399,900.00","1,904,000,000.00","1,984,800,000.00","2,101,300,000.00","2,569,200,100.00","3,161,499,900.00","3,645,900,000.00","4,365,300,200.00","5,480,500,200.00","6,070,600,200.00","6,902,600,200.00","7,878,700,000.00","8,607,500,300.00","8,716,999,700.00","9,050,000,400.00","9,470,000,100.00","9,721,652,087.00","7,231,963,516.00","7,084,399,840.00","7,841,602,824.00","8,410,724,361.00","7,650,125,217.00","9,406,097,735.00","10,440,842,165.00","11,399,942,453.00","12,983,235,568.00","14,655,404,433.00","15,674,835,615.00","17,790,026,222.00","19,395,491,993.00","18,318,412,251.00","19,288,827,159.00","18,702,802,522.00","20,776,403,774.00","21,917,430,694.00","23,965,275,794.00","27,211,377,107.00","30,231,249,625.00","34,113,107,372.00","39,136,436,614.00","37,733,609,795.00","41,338,008,613.00","47,654,783,852.00","50,388,460,925.00","53,851,153,447.00","58,722,323,918.00","63,767,597,194.00","68,663,649,522.00","75,620,081,928.00","78,460,447,920.00",
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,385,000,000.00","3,560,000,000.00","3,857,000,000.00","4,197,000,000.00","4,213,000,000.00","4,375,000,000.00","4,621,000,000.00","4,781,000,000.00","4,895,000,000.00","4,928,000,000.00","5,199,000,000.00","5,336,000,000.00","5,538,000,000.00","5,710,000,000.00","5,795,000,000.00","5,851,000,000.00","5,920,000,000.00",
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,"170,215,248.20","185,848,451.30","194,948,375.40","175,756,868.70","194,773,376.90","213,235,294.10","228,705,882.40","250,176,470.60","229,750,000.00","249,300,000.00","267,800,000.00","282,050,000.00","285,380,952.40","307,047,619.00","433,954,545.50","494,791,666.70","454,440,000.00","449,880,000.00","507,080,000.00","530,440,000.00","603,200,000.00","570,357,107.10","482,000,000.00","489,333,333.30","437,631,605.30","453,488,372.10","504,651,139.50","354,591,846.90","413,799,990.00","379,779,389.70","396,582,263.30","348,533,094.80","373,573,141.50","454,101,382.50","540,874,934.20","621,626,785.90","705,406,001.40","749,138,009.60","717,530,683.20","694,754,988.30","712,667,896.70","712,167,575.60","726,131,434.70","743,064,076.80","787,814,379.20","824,880,550.30","1,458,453,715.00","1,740,180,444.00","1,916,994,912.00","2,061,323,854.00","2,273,225,042.00","2,576,024,116.00","2,861,562,266.00","2,987,684,170.00","3,077,643,314.00","3,197,220,339.00","3,504,024,213.00","3,555,205,811.00","3,878,662,621.00",
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,"1,060,000,000,000.00","1,120,000,000,000.00","1,210,000,000,000.00","1,310,000,000,000.00","1,430,000,000,000.00","1,550,000,000,000.00","1,700,000,000,000.00","1,820,000,000,000.00","1,980,000,000,000.00","2,180,000,000,000.00","2,380,000,000,000.00","2,640,000,000,000.00","3,070,000,000,000.00","3,720,000,000,000.00","4,200,000,000,000.00","4,690,000,000,000.00","5,100,000,000,000.00","5,770,000,000,000.00","6,930,000,000,000.00","8,010,000,000,000.00","8,940,000,000,000.00","9,080,000,000,000.00","8,990,000,000,000.00","9,290,000,000,000.00","9,690,000,000,000.00","10,200,000,000,000.00","12,300,000,000,000.00","14,300,000,000,000.00","16,100,000,000,000.00","16,900,000,000,000.00","19,000,000,000,000.00","20,000,000,000,000.00","21,600,000,000,000.00","21,700,000,000,000.00","23,300,000,000,000.00","25,800,000,000,000.00","26,100,000,000,000.00","25,600,000,000,000.00","25,700,000,000,000.00","27,000,000,000,000.00","27,600,000,000,000.00","27,300,000,000,000.00","28,500,000,000,000.00","31,900,000,000,000.00","35,500,000,000,000.00","37,600,000,000,000.00","39,700,000,000,000.00","43,400,000,000,000.00","46,100,000,000,000.00","43,300,000,000,000.00","45,400,000,000,000.00","49,000,000,000,000.00","49,000,000,000,000.00","49,600,000,000,000.00","50,700,000,000,000.00","47,900,000,000,000.00","48,900,000,000,000.00","51,000,000,000,000.00","54,200,000,000,000.00",
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,"1,320,796,652.00","1,383,681,651.00","1,612,346,412.00","1,935,298,266.00","2,206,466,461.00","2,435,078,534.00","2,489,845,017.00","2,692,474,989.00","2,716,964,388.00","3,189,740,055.00","3,800,766,536.00","4,476,001,946.00","5,710,107,420.00","8,030,117,556.00","9,388,663,646.00","10,048,022,370.00","12,876,366,009.00","15,719,433,719.00","18,315,007,366.00","22,526,035,941.00","28,861,759,209.00","31,055,409,443.00","32,291,306,282.00","29,907,091,340.00","33,511,383,986.00","35,699,543,051.00","41,075,570,592.00","50,622,571,586.00","59,707,404,561.00","68,790,369,107.00","76,928,290,842.00","88,959,620,136.00","104,000,000,000.00","120,000,000,000.00","136,000,000,000.00","145,000,000,000.00","160,000,000,000.00","177,000,000,000.00","169,000,000,000.00","166,000,000,000.00","172,000,000,000.00","169,000,000,000.00","166,000,000,000.00","161,000,000,000.00","169,000,000,000.00","182,000,000,000.00","194,000,000,000.00","212,000,000,000.00","219,000,000,000.00","214,000,000,000.00","229,000,000,000.00","249,000,000,000.00","263,000,000,000.00","276,000,000,000.00","291,000,000,000.00","309,000,000,000.00","321,000,000,000.00","342,000,000,000.00","363,000,000,000.00",
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,"335,650,000.00","356,200,000.00","387,750,000.00","410,200,000.00","457,000,000.00","508,650,000.00","549,950,000.00","598,100,000.00","646,800,000.00","668,000,050.00","723,000,000.00","731,000,000.00","802,999,950.00","912,499,950.00","1,034,500,000.00","1,124,000,000.00","1,347,999,950.00","1,669,499,950.00","3,097,242,093.00","3,544,281,976.00","3,968,160,046.00","4,043,894,879.00","4,266,503,526.00","4,476,697,185.00","4,915,311,846.00","5,278,120,713.00","5,677,828,959.00","6,190,521,241.00","5,902,717,092.00","5,432,344,902.00","4,923,009,552.00","4,648,668,479.00","4,943,700,431.00","4,926,728,933.00","4,642,280,682.00","5,347,445,005.00","5,215,028,986.00","5,737,099,650.00","6,366,340,266.00","6,414,520,530.00","7,103,507,989.00","7,565,869,928.00","7,775,078,403.00","8,140,271,081.00","8,772,146,605.00","9,672,035,709.00","10,841,742,348.00","12,275,501,784.00","13,789,715,133.00","14,587,496,229.00","15,839,344,592.00","17,710,315,006.00","18,528,601,901.00","18,499,710,128.00","19,756,494,435.00","20,979,767,785.00","21,717,622,071.00","23,100,748,922.00","23,969,890,431.00",
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,"17,337,743,882.00","17,802,236,533.00","19,378,081,553.00","23,390,430,069.00","20,868,468,706.00","24,367,624,506.00","26,542,335,974.00","25,986,698,263.00","27,504,892,113.00","30,634,566,340.00","32,056,436,702.00","34,542,589,808.00","37,492,327,713.00","45,268,278,102.00","55,496,972,443.00","63,147,880,430.00","67,375,002,661.00","78,973,148,703.00","91,015,341,879.00","102,000,000,000.00","107,000,000,000.00","107,000,000,000.00","107,000,000,000.00","101,000,000,000.00","102,000,000,000.00","106,000,000,000.00","121,000,000,000.00","137,000,000,000.00","137,000,000,000.00","132,000,000,000.00","135,000,000,000.00","139,000,000,000.00","127,000,000,000.00","131,000,000,000.00","116,000,000,000.00","132,000,000,000.00","138,000,000,000.00","145,000,000,000.00","152,000,000,000.00","152,000,000,000.00","163,000,000,000.00","155,000,000,000.00","167,000,000,000.00","190,000,000,000.00","219,000,000,000.00","249,000,000,000.00","297,000,000,000.00","356,000,000,000.00","430,000,000,000.00","432,000,000,000.00","477,000,000,000.00","533,000,000,000.00","574,000,000,000.00","639,000,000,000.00","676,000,000,000.00","663,000,000,000.00","680,000,000,000.00","755,000,000,000.00","729,000,000,000.00",
