Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Bahrain,BHR,"Population, total",SP.POP.TOTL,"162,427.00","167,894.00","173,144.00","178,140.00","182,887.00","187,431.00","191,780.00","196,063.00","200,653.00","206,043.00","212,605.00","220,312.00","229,155.00","239,527.00","251,911.00","266,543.00","283,752.00","303,175.00","323,473.00","342,799.00","359,888.00","374,120.00","385,950.00","396,454.00","407,225.00","419,428.00","433,480.00","448,971.00","465,198.00","481,087.00","495,931.00","509,760.00","523,086.00","536,210.00","549,583.00","563,697.00","578,666.00","594,931.00","613,700.00","636,541.00","664,611.00","697,545.00","735,146.00","778,708.00","829,844.00","889,164.00","958,418.00","1,035,919.00","1,114,641.00","1,185,076.00","1,240,860.00","1,278,151.00","1,299,943.00","1,315,029.00","1,336,075.00","1,371,851.00","1,425,791.00","1,494,074.00","1,569,439.00",
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,"109,534.00","115,121.00","121,091.00","127,339.00","133,709.00","140,059.00","146,382.00","152,620.00","158,648.00","164,268.00","169,377.00","173,889.00","177,866.00","181,517.00","185,120.00","188,896.00","192,909.00","197,101.00","201,478.00","205,984.00","210,591.00","215,326.00","220,184.00","225,084.00","229,923.00","234,578.00","239,017.00","243,271.00","247,451.00","251,733.00","256,223.00","261,008.00","266,029.00","271,069.00","275,846.00","280,184.00","283,978.00","287,358.00","290,597.00","294,062.00","298,051.00","302,618.00","307,660.00","313,129.00","318,894.00","324,859.00","331,033.00","337,389.00","343,681.00","349,604.00","354,942.00","359,577.00","363,584.00","367,168.00","370,633.00","374,206.00","377,931.00","381,761.00","385,640.00",
Bosnia and Herzegovina,BIH,"Population, total",SP.POP.TOTL,"3,225,668.00","3,288,603.00","3,353,226.00","3,417,574.00","3,478,997.00","3,535,643.00","3,586,636.00","3,632,672.00","3,675,454.00","3,717,468.00","3,760,529.00","3,805,287.00","3,851,153.00","3,897,256.00","3,942,225.00","3,985,105.00","4,025,266.00","4,063,193.00","4,100,349.00","4,138,819.00","4,179,855.00","4,222,471.00","4,265,185.00","4,307,905.00","4,350,577.00","4,392,131.00","4,435,917.00","4,479,519.00","4,509,461.00","4,507,824.00","4,463,423.00","4,369,319.00","4,233,676.00","4,078,937.00","3,936,524.00","3,829,050.00","3,764,425.00","3,736,070.00","3,734,337.00","3,743,354.00","3,751,176.00","3,755,512.00","3,759,387.00","3,762,173.00","3,764,194.00","3,765,331.00","3,765,424.00","3,762,786.00","3,754,271.00","3,735,938.00","3,705,472.00","3,661,175.00","3,604,972.00","3,542,605.00","3,482,104.00","3,429,361.00","3,386,267.00","3,351,527.00","3,323,929.00",
Belarus,BLR,"Population, total",SP.POP.TOTL,"8,198,000.00","8,271,216.00","8,351,928.00","8,437,232.00","8,524,224.00","8,610,000.00","8,696,496.00","8,785,648.00","8,874,552.00","8,960,304.00","9,040,000.00","9,115,576.00","9,188,968.00","9,257,272.00","9,317,584.00","9,367,000.00","9,411,000.00","9,463,000.00","9,525,000.00","9,584,000.00","9,643,000.00","9,710,000.00","9,776,000.00","9,843,000.00","9,910,000.00","9,975,000.00","10,043,000.00","10,111,000.00","10,140,000.00","10,170,000.00","10,189,000.00","10,194,000.00","10,216,000.00","10,239,000.00","10,227,000.00","10,194,000.00","10,160,000.00","10,117,000.00","10,069,000.00","10,026,738.00","9,979,610.00","9,928,549.00","9,865,548.00","9,796,749.00","9,730,146.00","9,663,915.00","9,604,924.00","9,560,953.00","9,527,985.00","9,506,765.00","9,490,583.00","9,473,172.00","9,464,495.00","9,465,997.00","9,474,511.00","9,489,616.00","9,501,534.00","9,498,264.00","9,485,386.00",
Belize,BLZ,"Population, total",SP.POP.TOTL,"92,064.00","94,703.00","97,384.00","100,164.00","103,069.00","106,119.00","109,347.00","112,692.00","116,061.00","119,261.00","122,182.00","124,793.00","127,150.00","129,294.00","131,307.00","133,260.00","135,147.00","136,989.00","138,965.00","141,305.00","144,155.00","147,566.00","151,500.00","155,822.00","160,347.00","164,921.00","169,568.00","174,320.00","179,028.00","183,469.00","187,552.00","191,128.00","194,324.00","197,622.00","201,680.00","206,963.00","213,664.00","221,580.00","230,244.00","238,988.00","247,315.00","255,063.00","262,378.00","269,425.00","276,504.00","283,800.00","291,329.00","299,025.00","306,823.00","314,655.00","322,464.00","330,237.00","338,000.00","345,715.00","353,366.00","360,933.00","368,400.00","375,769.00","383,071.00",
Bermuda,BMU,"Population, total",SP.POP.TOTL,"44,400.00","45,500.00","46,600.00","47,700.00","48,900.00","50,100.00","51,000.00","52,000.00","53,000.00","54,000.00","55,000.00","54,600.00","54,200.00","53,800.00","53,400.00","53,000.00","53,200.00","53,400.00","53,600.00","53,800.00","54,670.00","55,050.00","55,449.00","55,930.00","56,423.00","56,898.00","57,382.00","57,849.00","58,347.00","58,841.00","59,326.00","59,021.00","58,595.00","58,910.00","59,320.00","59,746.00","60,129.00","60,497.00","60,943.00","61,285.00","61,833.00","62,504.00","62,912.00","63,325.00","63,740.00","64,154.00","64,523.00","64,888.00","65,273.00","65,636.00","65,124.00","64,564.00","64,798.00","65,001.00","65,139.00","65,239.00","64,555.00","63,874.00","63,968.00",
Bolivia,BOL,"Population, total",SP.POP.TOTL,"3,656,955.00","3,728,964.00","3,802,990.00","3,879,192.00","3,957,757.00","4,038,872.00","4,122,517.00","4,208,676.00","4,297,517.00","4,389,246.00","4,484,004.00","4,581,740.00","4,682,390.00","4,785,923.00","4,892,293.00","5,001,419.00","5,113,456.00","5,228,252.00","5,344,939.00","5,462,419.00","5,579,935.00","5,697,096.00","5,814,345.00","5,932,810.00","6,054,123.00","6,179,460.00","6,309,130.00","6,442,831.00","6,580,312.00","6,721,115.00","6,864,842.00","7,011,453.00","7,160,920.00","7,312,850.00","7,466,793.00","7,622,338.00","7,779,267.00","7,937,458.00","8,096,761.00","8,257,066.00","8,418,264.00","8,580,235.00","8,742,814.00","8,905,823.00","9,069,039.00","9,232,306.00","9,395,446.00","9,558,439.00","9,721,454.00","9,884,781.00","10,048,590.00","10,212,954.00","10,377,676.00","10,542,376.00","10,706,517.00","10,869,730.00","11,031,813.00","11,192,854.00","11,353,142.00",
Brazil,BRA,"Population, total",SP.POP.TOTL,"72,179,226.00","74,311,343.00","76,514,328.00","78,772,657.00","81,064,571.00","83,373,530.00","85,696,505.00","88,035,814.00","90,387,079.00","92,746,614.00","95,113,265.00","97,482,920.00","99,859,383.00","102,259,497.00","104,706,198.00","107,216,205.00","109,790,938.00","112,425,392.00","115,121,153.00","117,878,411.00","120,694,009.00","123,570,327.00","126,498,314.00","129,448,819.00","132,383,568.00","135,274,080.00","138,108,912.00","140,891,602.00","143,627,503.00","146,328,304.00","149,003,223.00","151,648,011.00","154,259,380.00","156,849,078.00","159,432,716.00","162,019,896.00","164,614,688.00","167,209,040.00","169,785,250.00","172,318,675.00","174,790,340.00","177,196,054.00","179,537,520.00","181,809,246.00","184,006,481.00","186,127,103.00","188,167,356.00","190,130,443.00","192,030,362.00","193,886,508.00","195,713,635.00","197,514,534.00","199,287,296.00","201,035,903.00","202,763,735.00","204,471,769.00","206,163,058.00","207,833,831.00","209,469,333.00",
Barbados,BRB,"Population, total",SP.POP.TOTL,"230,980.00","231,718.00","232,633.00","233,630.00","234,586.00","235,413.00","236,088.00","236,659.00","237,241.00","237,955.00","238,896.00","240,094.00","241,515.00","243,069.00","244,644.00","246,154.00","247,583.00","248,937.00","250,203.00","251,351.00","252,394.00","253,298.00","254,082.00","254,788.00","255,497.00","256,263.00","257,107.00","258,019.00","258,977.00","259,957.00","260,936.00","261,905.00","262,886.00","263,874.00","264,893.00","265,955.00","267,049.00","268,187.00","269,336.00","270,451.00","271,515.00","272,500.00","273,425.00","274,329.00","275,284.00","276,323.00","277,477.00","278,700.00","279,946.00","281,104.00","282,131.00","282,987.00","283,700.00","284,296.00","284,825.00","285,324.00","285,796.00","286,233.00","286,641.00",
Brunei Darussalam,BRN,"Population, total",SP.POP.TOTL,"81,702.00","85,562.00","89,481.00","93,540.00","97,812.00","102,386.00","107,274.00","112,448.00","117,898.00","123,600.00","129,529.00","135,671.00","142,022.00","148,512.00","155,072.00","161,626.00","168,181.00","174,714.00","181,205.00","187,604.00","193,879.00","200,021.00","206,065.00","212,076.00","218,175.00","224,449.00","230,915.00","237,563.00","244,404.00","251,458.00","258,721.00","266,210.00","273,892.00","281,681.00","289,454.00","297,114.00","304,622.00","311,958.00","319,144.00","326,210.00","333,165.00","340,034.00","346,782.00","353,293.00","359,433.00","365,114.00","370,263.00","374,965.00","379,421.00","383,906.00","388,646.00","393,688.00","398,989.00","404,421.00","409,769.00","414,907.00","419,800.00","424,473.00","428,962.00",
Bhutan,BTN,"Population, total",SP.POP.TOTL,"223,288.00","228,851.00","234,554.00","240,523.00","246,964.00","253,994.00","261,668.00","269,947.00","278,734.00","287,891.00","297,316.00","306,955.00","316,828.00","326,982.00","337,485.00","348,396.00","359,725.00","371,428.00","383,326.00","395,195.00","406,875.00","418,111.00","428,934.00","439,822.00","451,476.00","464,266.00","478,692.00","494,312.00","509,540.00","522,179.00","530,804.00","534,632.00","534,516.00","532,596.00","531,897.00","534,620.00","541,465.00","551,709.00","564,377.00","577,881.00","591,021.00","603,640.00","616,018.00","627,839.00","638,815.00","648,739.00","657,410.00","664,876.00","671,613.00","678,323.00","685,503.00","693,298.00","701,583.00","710,238.00","719,056.00","727,876.00","736,709.00","745,568.00","754,394.00",
Botswana,BWA,"Population, total",SP.POP.TOTL,"502,745.00","512,685.00","523,778.00","535,685.00","547,873.00","559,994.00","571,964.00","584,092.00","596,947.00","611,300.00","627,715.00","646,347.00","667,092.00","689,912.00","714,712.00","741,355.00","769,979.00","800,529.00","832,467.00","865,075.00","897,868.00","930,408.00","962,875.00","996,130.00","1,031,439.00","1,069,582.00","1,110,943.00","1,154,906.00","1,200,067.00","1,244,484.00","1,286,756.00","1,326,322.00","1,363,554.00","1,399,110.00","1,434,059.00","1,469,174.00","1,504,730.00","1,540,425.00","1,575,824.00","1,610,264.00","1,643,334.00","1,674,678.00","1,704,642.00","1,734,398.00","1,765,527.00","1,799,078.00","1,835,908.00","1,875,459.00","1,915,639.00","1,953,498.00","1,987,105.00","2,015,402.00","2,039,551.00","2,062,536.00","2,088,614.00","2,120,716.00","2,159,944.00","2,205,128.00","2,254,126.00",
Central African Republic,CAF,"Population, total",SP.POP.TOTL,"1,501,668.00","1,526,066.00","1,551,910.00","1,579,370.00","1,608,616.00","1,639,706.00","1,673,019.00","1,708,302.00","1,744,194.00","1,778,861.00","1,811,144.00","1,840,518.00","1,867,782.00","1,894,853.00","1,924,388.00","1,958,367.00","1,997,014.00","2,039,919.00","2,087,663.00","2,140,777.00","2,199,356.00","2,264,442.00","2,335,333.00","2,408,317.00","2,478,382.00","2,542,169.00","2,597,761.00","2,646,840.00","2,693,973.00","2,745,734.00","2,806,734.00","2,878,509.00","2,959,236.00","3,046,149.00","3,135,015.00","3,222,656.00","3,308,233.00","3,392,436.00","3,475,492.00","3,558,014.00","3,640,427.00","3,722,018.00","3,802,128.00","3,881,181.00","3,959,875.00","4,038,382.00","4,118,069.00","4,198,010.00","4,273,366.00","4,337,625.00","4,386,768.00","4,418,636.00","4,436,415.00","4,447,942.00","4,464,175.00","4,493,170.00","4,537,687.00","4,596,028.00","4,666,377.00",
Canada,CAN,"Population, total",SP.POP.TOTL,"17,909,009.00","18,271,000.00","18,614,000.00","18,964,000.00","19,325,000.00","19,678,000.00","20,048,000.00","20,412,000.00","20,744,000.00","21,028,000.00","21,324,000.00","21,962,032.00","22,218,463.00","22,491,777.00","22,807,969.00","23,143,275.00","23,449,808.00","23,725,843.00","23,963,203.00","24,201,544.00","24,515,667.00","24,819,915.00","25,116,942.00","25,366,451.00","25,607,053.00","25,842,116.00","26,100,278.00","26,446,601.00","26,791,747.00","27,276,781.00","27,691,138.00","28,037,420.00","28,371,264.00","28,684,764.00","29,000,663.00","29,302,311.00","29,610,218.00","29,905,948.00","30,155,173.00","30,401,286.00","30,685,730.00","31,020,902.00","31,360,079.00","31,644,028.00","31,940,655.00","32,243,753.00","32,571,174.00","32,889,025.00","33,247,118.00","33,628,895.00","34,004,889.00","34,339,328.00","34,714,222.00","35,082,954.00","35,437,435.00","35,702,908.00","36,109,487.00","36,540,268.00","37,058,856.00",
Central Europe and the Baltics,CEB,"Population, total",SP.POP.TOTL,"91,401,764.00","92,232,738.00","93,009,498.00","93,840,016.00","94,715,795.00","95,440,988.00","96,146,336.00","97,043,270.00","97,884,022.00","98,606,630.00","99,134,548.00","99,635,258.00","100,357,161.00","101,112,680.00","101,939,916.00","102,860,571.00","103,776,068.00","104,616,884.00","105,329,397.00","105,948,616.00","106,576,687.00","107,191,491.00","107,770,028.00","108,326,149.00","108,853,466.00","109,360,713.00","109,846,594.00","110,296,425.00","110,686,740.00","110,801,640.00","110,743,128.00","110,469,467.00","110,111,454.00","110,041,924.00","110,021,594.00","109,864,246.00","109,626,194.00","109,422,013.00","109,238,340.00","109,060,951.00","108,447,824.00","107,660,041.00","106,959,751.00","106,624,167.00","106,331,716.00","106,041,911.00","105,772,481.00","105,378,748.00","105,001,883.00","104,800,475.00","104,421,447.00","104,174,038.00","103,935,318.00","103,713,726.00","103,496,179.00","103,257,751.00","102,994,343.00","102,738,854.00","102,511,922.00",
Switzerland,CHE,"Population, total",SP.POP.TOTL,"5,327,827.00","5,434,294.00","5,573,815.00","5,694,247.00","5,789,228.00","5,856,472.00","5,918,002.00","5,991,785.00","6,067,714.00","6,136,387.00","6,180,877.00","6,213,399.00","6,260,956.00","6,307,347.00","6,341,405.00","6,338,632.00","6,302,504.00","6,281,174.00","6,281,738.00","6,294,365.00","6,319,408.00","6,354,074.00","6,391,309.00","6,418,773.00","6,441,865.00","6,470,365.00","6,504,124.00","6,545,106.00","6,593,386.00","6,646,912.00","6,715,519.00","6,799,978.00","6,875,364.00","6,938,265.00","6,993,795.00","7,040,687.00","7,071,850.00","7,088,906.00","7,110,001.00","7,143,991.00","7,184,250.00","7,229,854.00","7,284,753.00","7,339,001.00","7,389,625.00","7,437,115.00","7,483,934.00","7,551,117.00","7,647,675.00","7,743,831.00","7,824,909.00","7,912,398.00","7,996,861.00","8,089,346.00","8,188,649.00","8,282,396.00","8,373,338.00","8,451,840.00","8,516,543.00",
Channel Islands,CHI,"Population, total",SP.POP.TOTL,"109,420.00","110,399.00","111,457.00","112,595.00","113,773.00","114,995.00","116,227.00","117,474.00","118,726.00","119,972.00","121,197.00","122,413.00","123,614.00","124,725.00","125,682.00","126,415.00","126,902.00","127,183.00","127,390.00","127,692.00","128,212.00","128,982.00","129,979.00","131,149.00","132,446.00","133,808.00","135,249.00","136,762.00","138,245.00","139,573.00","140,671.00","141,467.00","142,006.00","142,415.00","142,863.00","143,484.00","144,335.00","145,373.00","146,498.00","147,555.00","148,443.00","149,097.00","149,596.00","150,068.00","150,716.00","151,678.00","153,008.00","154,636.00","156,433.00","158,178.00","159,734.00","160,998.00","162,056.00","163,038.00","164,100.00","165,385.00","166,923.00","168,665.00","170,499.00",
Chile,CHL,"Population, total",SP.POP.TOTL,"8,132,990.00","8,303,811.00","8,476,897.00","8,650,387.00","8,821,858.00","8,989,621.00","9,152,844.00","9,312,095.00","9,468,845.00","9,625,312.00","9,783,134.00","9,942,727.00","10,103,674.00","10,265,829.00","10,428,798.00","10,592,307.00","10,756,878.00","10,922,779.00","11,089,165.00","11,254,877.00","11,419,348.00","11,582,014.00","11,743,911.00","11,907,960.00","12,078,135.00","12,257,236.00","12,445,823.00","12,642,924.00","12,847,708.00","13,058,758.00","13,274,623.00","13,495,258.00","13,719,819.00","13,944,937.00","14,166,340.00","14,380,866.00","14,587,370.00","14,786,220.00","14,977,733.00","15,162,800.00","15,342,353.00","15,516,113.00","15,684,409.00","15,849,652.00","16,014,971.00","16,182,721.00","16,354,504.00","16,530,195.00","16,708,258.00","16,886,186.00","17,062,536.00","17,233,576.00","17,400,347.00","17,571,507.00","17,758,959.00","17,969,353.00","18,209,068.00","18,470,439.00","18,729,160.00",
China,CHN,"Population, total",SP.POP.TOTL,"667,070,000.00","660,330,000.00","665,770,000.00","682,335,000.00","698,355,000.00","715,185,000.00","735,400,000.00","754,550,000.00","774,510,000.00","796,025,000.00","818,315,000.00","841,105,000.00","862,030,000.00","881,940,000.00","900,350,000.00","916,395,000.00","930,685,000.00","943,455,000.00","956,165,000.00","969,005,000.00","981,235,000.00","993,885,000.00","1,008,630,000.00","1,023,310,000.00","1,036,825,000.00","1,051,040,000.00","1,066,790,000.00","1,084,035,000.00","1,101,630,000.00","1,118,650,000.00","1,135,185,000.00","1,150,780,000.00","1,164,970,000.00","1,178,440,000.00","1,191,835,000.00","1,204,855,000.00","1,217,550,000.00","1,230,075,000.00","1,241,935,000.00","1,252,735,000.00","1,262,645,000.00","1,271,850,000.00","1,280,400,000.00","1,288,400,000.00","1,296,075,000.00","1,303,720,000.00","1,311,020,000.00","1,317,885,000.00","1,324,655,000.00","1,331,260,000.00","1,337,705,000.00","1,344,130,000.00","1,350,695,000.00","1,357,380,000.00","1,364,270,000.00","1,371,220,000.00","1,378,665,000.00","1,386,395,000.00","1,392,730,000.00",
Cote d'Ivoire,CIV,"Population, total",SP.POP.TOTL,"3,503,553.00","3,631,553.00","3,770,766.00","3,918,628.00","4,071,411.00","4,226,844.00","4,383,728.00","4,544,164.00","4,713,135.00","4,897,472.00","5,102,064.00","5,328,744.00","5,576,038.00","5,841,506.00","6,121,285.00","6,412,403.00","6,713,950.00","7,026,496.00","7,350,270.00","7,685,918.00","8,033,650.00","8,393,691.00","8,764,989.00","9,144,931.00","9,530,107.00","9,918,196.00","10,307,281.00","10,698,194.00","11,094,748.00","11,502,449.00","11,924,877.00","12,362,407.00","12,812,421.00","13,271,643.00","13,735,433.00","14,199,762.00","14,665,127.00","15,130,663.00","15,589,414.00","16,032,573.00","16,454,668.00","16,853,026.00","17,231,539.00","17,599,610.00","17,970,494.00","18,354,514.00","18,754,916.00","19,171,237.00","19,605,569.00","20,059,147.00","20,532,950.00","21,028,655.00","21,547,188.00","22,087,505.00","22,647,683.00","23,226,143.00","23,822,714.00","24,437,469.00","25,069,229.00",
Cameroon,CMR,"Population, total",SP.POP.TOTL,"5,176,918.00","5,285,017.00","5,398,729.00","5,518,104.00","5,643,036.00","5,773,543.00","5,909,882.00","6,052,420.00","6,201,413.00","6,357,092.00","6,519,762.00","6,689,662.00","6,867,178.00","7,052,849.00","7,247,287.00","7,451,054.00","7,664,406.00","7,887,560.00","8,121,084.00","8,365,567.00","8,621,406.00","8,888,535.00","9,166,816.00","9,456,494.00","9,757,841.00","10,070,806.00","10,395,480.00","10,731,064.00","11,075,422.00","11,425,800.00","11,780,088.00","12,137,912.00","12,499,499.00","12,864,090.00","13,230,984.00","13,599,988.00","13,970,813.00","14,344,449.00","14,723,768.00","15,112,592.00","15,513,945.00","15,928,910.00","16,357,602.00","16,800,865.00","17,259,322.00","17,733,410.00","18,223,674.00","18,730,282.00","19,252,666.00","19,789,919.00","20,341,241.00","20,906,388.00","21,485,266.00","22,077,298.00","22,681,858.00","23,298,368.00","23,926,539.00","24,566,045.00","25,216,237.00",
"Congo, Dem. Rep.",COD,"Population, total",SP.POP.TOTL,"15,248,251.00","15,637,699.00","16,041,190.00","16,461,830.00","16,903,831.00","17,369,883.00","17,862,049.00","18,378,625.00","18,913,878.00","19,459,816.00","20,011,036.00","20,564,067.00","21,121,363.00","21,690,443.00","22,282,136.00","22,903,581.00","23,560,464.00","24,249,130.00","24,956,385.00","25,663,592.00","26,358,908.00","27,040,322.00","27,717,291.00","28,403,851.00","29,119,673.00","29,881,229.00","30,683,869.00","31,528,708.00","32,443,781.00","33,464,765.00","34,612,023.00","35,908,244.00","37,333,914.00","38,815,834.00","40,252,975.00","41,576,234.00","42,757,243.00","43,827,180.00","44,849,967.00","45,919,613.00","47,105,826.00","48,428,545.00","49,871,666.00","51,425,580.00","53,068,880.00","54,785,903.00","56,578,037.00","58,453,683.00","60,411,195.00","62,448,574.00","64,563,854.00","66,755,153.00","69,020,747.00","71,358,807.00","73,767,447.00","76,244,544.00","78,789,127.00","81,398,764.00","84,068,091.00",
"Congo, Rep.",COG,"Population, total",SP.POP.TOTL,"1,018,253.00","1,043,116.00","1,069,238.00","1,096,638.00","1,125,352.00","1,155,392.00","1,186,785.00","1,219,541.00","1,253,760.00","1,289,522.00","1,326,885.00","1,365,899.00","1,406,522.00","1,448,637.00","1,492,055.00","1,536,654.00","1,582,358.00","1,629,209.00","1,677,332.00","1,726,866.00","1,777,934.00","1,830,632.00","1,884,875.00","1,940,443.00","1,996,995.00","2,054,312.00","2,112,361.00","2,171,321.00","2,231,465.00","2,293,166.00","2,356,737.00","2,422,305.00","2,489,952.00","2,559,873.00","2,632,345.00","2,707,537.00","2,785,810.00","2,867,280.00","2,951,647.00","3,038,433.00","3,127,411.00","3,217,933.00","3,310,387.00","3,406,922.00","3,510,468.00","3,622,775.00","3,745,141.00","3,876,119.00","4,011,486.00","4,145,391.00","4,273,731.00","4,394,844.00","4,510,198.00","4,622,761.00","4,736,974.00","4,856,095.00","4,980,999.00","5,110,702.00","5,244,363.00",
Colombia,COL,"Population, total",SP.POP.TOTL,"16,057,724.00","16,567,811.00","17,092,918.00","17,629,979.00","18,175,185.00","18,725,245.00","19,279,740.00","19,837,510.00","20,393,699.00","20,942,456.00","21,480,065.00","22,003,980.00","22,516,425.00","23,024,517.00","23,538,386.00","24,065,507.00","24,608,113.00","25,164,545.00","25,733,673.00","26,312,994.00","26,900,506.00","27,496,617.00","28,101,819.00","28,714,190.00","29,331,238.00","29,951,201.00","30,572,478.00","31,195,413.00","31,822,525.00","32,457,499.00","33,102,575.00","33,758,337.00","34,422,569.00","35,091,275.00","35,758,979.00","36,421,438.00","37,076,387.00","37,723,800.00","38,364,309.00","38,999,471.00","39,629,968.00","40,255,967.00","40,875,360.00","41,483,869.00","42,075,955.00","42,647,723.00","43,200,897.00","43,737,516.00","44,254,975.00","44,750,054.00","45,222,700.00","45,663,099.00","46,076,848.00","46,497,267.00","46,969,209.00","47,520,667.00","48,171,392.00","48,901,066.00","49,648,685.00",
Comoros,COM,"Population, total",SP.POP.TOTL,"191,121.00","194,139.00","197,198.00","200,372.00","203,753.00","207,424.00","211,478.00","215,897.00","220,575.00","225,325.00","230,054.00","234,644.00","239,235.00","244,208.00","250,104.00","257,290.00","265,953.00","275,900.00","286,634.00","297,447.00","307,829.00","317,606.00","326,946.00","336,096.00","345,466.00","355,337.00","365,760.00","376,654.00","387,963.00","399,632.00","411,594.00","423,872.00","436,448.00","449,274.00","462,277.00","475,394.00","488,627.00","501,953.00","515,385.00","528,848.00","542,357.00","555,888.00","569,479.00","583,211.00","597,228.00","611,627.00","626,425.00","641,620.00","657,229.00","673,252.00","689,692.00","706,569.00","723,871.00","741,505.00","759,390.00","777,424.00","795,592.00","813,892.00","832,322.00",
Cabo Verde,CPV,"Population, total",SP.POP.TOTL,"201,765.00","205,327.00","210,142.00","216,096.00","222,948.00","230,418.00","238,655.00","247,527.00","256,176.00","263,453.00","268,627.00","271,309.00","271,843.00","271,068.00","270,230.00","270,247.00","271,342.00","273,335.00","276,174.00","279,730.00","283,847.00","288,677.00","294,254.00","300,230.00","306,136.00","311,678.00","316,616.00","321,135.00","325,746.00","331,179.00","337,950.00","346,230.00","355,757.00","366,053.00","376,407.00","386,284.00","395,533.00","404,259.00","412,514.00","420,452.00","428,188.00","435,709.00","442,951.00","449,930.00","456,617.00","463,032.00","469,170.00","475,060.00","480,842.00","486,671.00","492,654.00","498,856.00","505,235.00","511,748.00","518,269.00","524,743.00","531,146.00","537,497.00","543,767.00",
Costa Rica,CRI,"Population, total",SP.POP.TOTL,"1,330,782.00","1,381,183.00","1,433,335.00","1,486,553.00","1,539,941.00","1,592,841.00","1,645,083.00","1,696,732.00","1,747,694.00","1,797,893.00","1,847,394.00","1,896,077.00","1,944,169.00","1,992,514.00","2,042,241.00","2,094,188.00","2,148,677.00","2,205,615.00","2,264,946.00","2,326,464.00","2,389,977.00","2,455,588.00","2,523,354.00","2,593,020.00","2,664,223.00","2,736,712.00","2,810,242.00","2,884,851.00","2,960,929.00","3,039,013.00","3,119,433.00","3,202,085.00","3,286,520.00","3,372,298.00","3,458,834.00","3,545,534.00","3,632,362.00","3,718,949.00","3,803,887.00","3,885,430.00","3,962,372.00","4,034,074.00","4,100,925.00","4,164,053.00","4,225,155.00","4,285,502.00","4,345,412.00","4,404,628.00","4,463,125.00","4,520,740.00","4,577,378.00","4,633,086.00","4,688,000.00","4,742,107.00","4,795,396.00","4,847,804.00","4,899,345.00","4,949,954.00","4,999,441.00",
Caribbean small states,CSS,"Population, total",SP.POP.TOTL,"4,194,710.00","4,274,060.00","4,353,628.00","4,432,217.00","4,508,198.00","4,580,374.00","4,648,367.00","4,712,526.00","4,773,902.00","4,833,842.00","4,893,454.00","4,953,087.00","5,012,612.00","5,071,954.00","5,130,833.00","5,189,153.00","5,246,563.00","5,303,307.00","5,360,561.00","5,419,884.00","5,482,206.00","5,548,512.00","5,617,885.00","5,687,092.00","5,751,543.00","5,808,179.00","5,855,443.00","5,894,827.00","5,930,179.00","5,967,018.00","6,009,251.00","6,058,308.00","6,112,815.00","6,170,351.00","6,227,335.00","6,281,190.00","6,331,280.00","6,378,552.00","6,423,827.00","6,468,476.00","6,513,485.00","6,559,096.00","6,604,965.00","6,650,971.00","6,696,953.00","6,742,717.00","6,788,123.00","6,833,393.00","6,878,978.00","6,925,452.00","6,973,206.00","7,022,387.00","7,072,665.00","7,123,332.00","7,173,435.00","7,222,212.00","7,269,386.00","7,314,990.00","7,358,965.00",
Cuba,CUB,"Population, total",SP.POP.TOTL,"7,141,250.00","7,291,200.00","7,453,540.00","7,623,294.00","7,793,262.00","7,958,169.00","8,115,487.00","8,266,380.00","8,413,552.00","8,561,384.00","8,712,541.00","8,868,083.00","9,025,345.00","9,178,804.00","9,320,945.00","9,446,442.00","9,554,188.00","9,646,142.00","9,724,044.00","9,790,851.00","9,849,459.00","9,898,889.00","9,940,317.00","9,981,304.00","10,031,649.00","10,097,911.00","10,183,899.00","10,286,643.00","10,397,511.00","10,503,972.00","10,596,987.00","10,673,542.00","10,736,387.00","10,789,306.00","10,838,462.00","10,888,252.00","10,939,293.00","10,989,732.00","11,038,692.00","11,084,670.00","11,126,430.00","11,164,667.00","11,199,651.00","11,229,183.00","11,250,365.00","11,261,582.00","11,261,248.00","11,251,122.00","11,236,971.00","11,226,709.00","11,225,832.00","11,236,670.00","11,257,101.00","11,282,720.00","11,306,902.00","11,324,781.00","11,335,109.00","11,339,259.00","11,338,138.00",
